apn,shape_area,category,year_built,class,county,unknown,place_name,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
"012806231",512400,Existing,2003,storage warehouse,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012806329",1411900,Existing,2006,flex,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012815152",273400,Existing,2006,light industrial,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012815116",178100,Existing,1980,light industrial,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012815150",505200,Existing,2008,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012815142",2039400,Existing,1998,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012815141",522800,Existing,2021,improvements ass'd associated apn,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012815138",1900200,Existing,1990,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012806327",530500,Existing,1987,light industrial,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012806330",807100,Existing,2005,flex,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012806331",277300,Existing,2006,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003510",1400000US06071003510,"06071003510","35.10",Census Tract 35.10,CA,San Bernardino County,California,CT,2587037,0
"012825104",95200,Existing,1980,storage warehouse,San Bernardino County,"0",Rialto,"06","071","003606",1400000US06071003606,"06071003606","36.06",Census Tract 36.06,CA,San Bernardino County,California,CT,2515414,0
"013101136",389000,Existing,1991,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003509",1400000US06071003509,"06071003509","35.09",Census Tract 35.09,CA,San Bernardino County,California,CT,1949168,0
"013021120",70600,Existing,1985,storage warehouse,San Bernardino County,"0",Rialto,"06","071","003509",1400000US06071003509,"06071003509","35.09",Census Tract 35.09,CA,San Bernardino County,California,CT,1949168,0
"013021140",97200,Existing,2008,storage warehouse,San Bernardino County,"0",Rialto,"06","071","003509",1400000US06071003509,"06071003509","35.09",Census Tract 35.09,CA,San Bernardino County,California,CT,1949168,0
"013022226",53200,Existing,1980,storage warehouse,San Bernardino County,"0",Rialto,"06","071","003700",1400000US06071003700,"06071003700","37",Census Tract 37,CA,San Bernardino County,California,CT,1293751,0
"013101218",433000,Existing,1994,storage warehouse,San Bernardino County,"0",Rialto,"06","071","003509",1400000US06071003509,"06071003509","35.09",Census Tract 35.09,CA,San Bernardino County,California,CT,1949168,0
"013101118",198500,Existing,1980,light industrial,San Bernardino County,"0",Rialto,"06","071","003509",1400000US06071003509,"06071003509","35.09",Census Tract 35.09,CA,San Bernardino County,California,CT,1949168,0
"013101117",217300,Existing,1980,light industrial,San Bernardino County,"0",Rialto,"06","071","003509",1400000US06071003509,"06071003509","35.09",Census Tract 35.09,CA,San Bernardino County,California,CT,1949168,0
"013101111",178500,Existing,1980,light industrial,San Bernardino County,"0",Rialto,"06","071","003509",1400000US06071003509,"06071003509","35.09",Census Tract 35.09,CA,San Bernardino County,California,CT,1949168,0
"013101137",527900,Existing,2016,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003509",1400000US06071003509,"06071003509","35.09",Census Tract 35.09,CA,San Bernardino County,California,CT,1949168,0
"013101110",243300,Existing,2008,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003509",1400000US06071003509,"06071003509","35.09",Census Tract 35.09,CA,San Bernardino County,California,CT,1949168,0
"013101138",149900,Existing,2022,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003509",1400000US06071003509,"06071003509","35.09",Census Tract 35.09,CA,San Bernardino County,California,CT,1949168,0
"013220104",412700,Existing,2023,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003609",1400000US06071003609,"06071003609","36.09",Census Tract 36.09,CA,San Bernardino County,California,CT,2186018,0
"013220104",370700,Existing,2023,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003609",1400000US06071003609,"06071003609","36.09",Census Tract 36.09,CA,San Bernardino County,California,CT,2186018,0
"013218208",128900,Existing,1987,storage warehouse,San Bernardino County,"0",Rialto,"06","071","003609",1400000US06071003609,"06071003609","36.09",Census Tract 36.09,CA,San Bernardino County,California,CT,2186018,0
"013213228",107200,Existing,1980,transit warehouse (truck terminal),San Bernardino County,"0",Rialto,"06","071","003612",1400000US06071003612,"06071003612","36.12",Census Tract 36.12,CA,San Bernardino County,California,CT,2930720,0
"013219115",161900,Existing,2022,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003609",1400000US06071003609,"06071003609","36.09",Census Tract 36.09,CA,San Bernardino County,California,CT,2186018,0
"013634165",2528800,Existing,2004,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","980100",1400000US06071980100,"06071980100","9801",Census Tract 9801,CA,San Bernardino County,California,CT,8043928,0
"013637144",2020600,Existing,2022,light industrial,San Bernardino County,"0",San Bernardino,"06","071","980100",1400000US06071980100,"06071980100","9801",Census Tract 9801,CA,San Bernardino County,California,CT,8043928,0
"013638119",198100,Existing,2007,light industrial,San Bernardino County,"0",San Bernardino,"06","071","980100",1400000US06071980100,"06071980100","9801",Census Tract 9801,CA,San Bernardino County,California,CT,8043928,0
"013640151",75300,Existing,1990,storage warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013640163",92100,Existing,1999,storage warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013636139",1172400,Existing,2013,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","980100",1400000US06071980100,"06071980100","9801",Census Tract 9801,CA,San Bernardino County,California,CT,8043928,0
"013640111",228500,Existing,2017,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013640161",51200,Existing,1998,storage warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013636140",405700,Existing,2015,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","980100",1400000US06071980100,"06071980100","9801",Census Tract 9801,CA,San Bernardino County,California,CT,8043928,0
"013637139",1714900,Existing,2013,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","007800",1400000US06071007800,"06071007800","78",Census Tract 78,CA,San Bernardino County,California,CT,17917358,0
"013637139",1714900,Existing,2013,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","980100",1400000US06071980100,"06071980100","9801",Census Tract 9801,CA,San Bernardino County,California,CT,8043928,0
"013632104",59700,Existing,1980,storage warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013635116",839300,Existing,2006,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","007202",1400000US06071007202,"06071007202","72.02",Census Tract 72.02,CA,San Bernardino County,California,CT,7631738,0
"013639304",221500,Existing,2018,improvements ass'd associated apn,San Bernardino County,"0",San Bernardino,"06","071","007202",1400000US06071007202,"06071007202","72.02",Census Tract 72.02,CA,San Bernardino County,California,CT,7631738,0
"013640180",175800,Existing,2021,improvements ass'd associated apn,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013646218",206800,Existing,2020,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013646120",262800,Existing,2020,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013632155",112000,Existing,2008,storage warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013632156",513800,Existing,1980,light industrial,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013645230",142600,Existing,2020,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013642221",728600,Existing,2020,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013636136",2086500,Existing,2012,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","007800",1400000US06071007800,"06071007800","78",Census Tract 78,CA,San Bernardino County,California,CT,17917358,0
"013636136",2086500,Existing,2012,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","980100",1400000US06071980100,"06071980100","9801",Census Tract 9801,CA,San Bernardino County,California,CT,8043928,0
"013628232",193000,Existing,1980,light industrial,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013645118",78500,Existing,2021,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013639305",223000,Existing,1980,light industrial,San Bernardino County,"0",San Bernardino,"06","071","007202",1400000US06071007202,"06071007202","72.02",Census Tract 72.02,CA,San Bernardino County,California,CT,7631738,0
"013640167",150500,Existing,2001,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013645230",207400,Existing,2020,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013645118",192000,Existing,2021,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013639110",101600,Existing,2004,storage warehouse,San Bernardino County,"0",San Bernardino,"06","071","006501",1400000US06071006501,"06071006501","65.01",Census Tract 65.01,CA,San Bernardino County,California,CT,2283397,0
"013632114",51200,Existing,1980,storage warehouse,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013647214",1258500,Existing,2013,flex,San Bernardino County,"0",San Bernardino,"06","071","012400",1400000US06071012400,"06071012400","124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013635112",882800,Existing,2010,improvements ass'd associated apn,San Bernardino County,"0",San Bernardino,"06","071","007202",1400000US06071007202,"06071007202","72.02",Census Tract 72.02,CA,San Bernardino County,California,CT,7631738,0
"013635101",874400,Existing,2006,distribution warehouse,San Bernardino County,"0",San Bernardino,"06","071","007202",1400000US06071007202,"06071007202","72.02",Census Tract 72.02,CA,San Bernardino County,California,CT,7631738,0
"013618247",168500,Existing,2022,storage warehouse,San Bernardino County,"0",San Bernardino,"06","071","005701",1400000US06071005701,"06071005701","57.01",Census Tract 57.01,CA,San Bernardino County,California,CT,3483777,0
"013613245",55700,Existing,1980,storage warehouse,San Bernardino County,"0",San Bernardino,"06","071","005701",1400000US06071005701,"06071005701","57.01",Census Tract 57.01,CA,San Bernardino County,California,CT,3483777,0
"013633117",224200,Existing,2007,light industrial,San Bernardino County,"0",San Bernardino,"06","071","006501",1400000US06071006501,"06071006501","65.01",Census Tract 65.01,CA,San Bernardino County,California,CT,2283397,0
