apn,NAME1,NAMELSAD1,NAME2,NAMELSAD2
Southwest Corner of 5th Street and Central Avenue Warehouse Project,"76.03",Census Tract 76.03,,
Speedway Commerce Center,"22.07",Census Tract 22.07,,
Speedway Commerce Center I,"22.04",Census Tract 22.04,,
Stewart Almond Warehouse Project,"22.04",Census Tract 22.04,,
Stoddard Wells Road at Abbey Lane Industrial Project,"121.01",Census Tract 121.01,,
Tennessee and West warehouse,"78",Census Tract 78,,
The Development at Dale Evans and Lafayette,"121.01",Census Tract 121.01,,
The HUB Industrial Development,"127",Census Tract 127,,
United States Cold Storage Hesperia,"100.09",Census Tract 100.09,,
Victoria and Cypress warehouse,"76.03",Census Tract 76.03,,
West Foothill Development Project,"8.21",Census Tract 8.21,,
Westgate commerce center,"20.37",Census Tract 20.37,,
Xebec Locust Avenue,"26.08",Census Tract 26.08,,
Xebec Slover Avenue,"26.08",Census Tract 26.08,,
conditional use permit cup20-00006,"100.09",Census Tract 100.09,,
freeway corridor specific plan,"85.02",Census Tract 85.02,,
i-15 logistics center,"27.09",Census Tract 27.09,,
lake creek logistics center,"121.01",Census Tract 121.01,,
mission boulevard and ramona avenue business park project,"3.07",Census Tract 3.07,,
ninth and vineyard,"21.05",Census Tract 21.05,,
nwc of 3rd street and central avenue warehouse project,"76.03",Census Tract 76.03,,
santa ana ave three (3) warehouse industrial development,"26.09",Census Tract 26.09,,
spr19-00015,"100.34",Census Tract 100.34,,
west valley logistics center,"40.01",Census Tract 40.01,"40.03",Census Tract 40.03
